,0
30066,0.01927831207488499
4738,0.019246307527766723
37930,0.019240991229997683
19338,0.019221495200842306
35471,0.019215245282103482
6963,0.019205173963787698
38693,0.019193407083727035
5263,0.019191679978773277
14124,0.019191299287643515
41181,0.01917975629704843
11091,0.019175311146994948
15181,0.019160912190914862
23209,0.019139528690687132
37708,0.019129789008479763
38785,0.01912849709061689
39279,0.019124207877586938
34661,0.019119741311122172
20639,0.019110145250771215
4343,0.019108377677377806
23695,0.019107510679411705
34808,0.019106399456911307
37336,0.01908678863766125
5542,0.019085611743464344
11643,0.01908285460516472
3305,0.019079514171574722
962,0.019079248961839313
1873,0.019067646305944284
4538,0.01903946095740852
12534,0.01903842911267437
34265,0.01901398724577579
35462,0.019001848712653063
7426,0.018995273669523867
36102,0.018985735606848967
1413,0.018979791814150333
7653,0.018961012709682208
19296,0.018950915948314426
17115,0.018934824102655404
810,0.018933239674037098
40072,0.01892911051691949
29603,0.018917770349998014
13474,0.018904621091372965
1584,0.018904436120742198
4581,0.018892655422142888
7862,0.018865777668880625
3548,0.018860589751115837
10163,0.018857302694826127
10464,0.018853677216877585
1706,0.018840127419446996
24245,0.018828775689278977
21606,0.018812584386491304
19363,0.018809942116726108
7909,0.01880633698493936
4106,0.018805454175389688
8632,0.01879862714638779
10991,0.018786066384686315
35879,0.01876392667285472
22972,0.018751803225998412
18724,0.018745576400578074
24404,0.018738151678715852
7728,0.0187292335987657
33314,0.018720617001474604
16935,0.018711706327650013
20169,0.018704759507714875
37618,0.018701729416758357
10240,0.018696126982425492
36268,0.01869482180020106
33513,0.01869179339432378
19096,0.01865140509494577
40271,0.01863558707034181
23324,0.01862503338147968
15814,0.018581774395952894
17008,0.018581609037712693
15804,0.0185668967451621
33057,0.018534662819863035
32262,0.018530599070468758
680,0.018521068876988164
14311,0.018520229649828593
35411,0.01851187355095173
5899,0.01850629503731102
2001,0.01849458633268923
40509,0.018480768915493266
895,0.018480258275750557
40141,0.01847861455155794
40901,0.018475289866667976
5156,0.01846421030381832
1567,0.018458862350405895
18993,0.018388589141941563
39925,0.018374425836046412
952,0.01835934362557044
35031,0.018347595032905478
3681,0.01833798737866205
25351,0.018302832939298116
10504,0.018299680792598045
6529,0.018276391439451426
9767,0.018260749750345456
24495,0.018252776486129208
20164,0.018249231277429563
6624,0.018245948721532703
39161,0.018240318772939437
9543,0.018232441718492393
10589,0.018219397156575765
23474,0.018206859746043184
2028,0.018203169027840044
15867,0.01819898881101241
1640,0.018191412041438905
16756,0.018186866838729006
5418,0.018169867827107576
34414,0.018161553217473484
33018,0.01815983123877219
39915,0.01815770560797685
16912,0.01815362109124867
33793,0.018144421686682725
41815,0.018140559919235917
6649,0.018112241206363185
11430,0.018102461857104526
24730,0.018093359420523734
33977,0.01809045859098796
7330,0.01806908056330344
36680,0.018053661243099123
22533,0.018049145720403073
23021,0.01804862822103552
3947,0.018048204754448162
37200,0.01804224783960322
28986,0.018035657515905176
35327,0.018030506251898726
15449,0.018027168845434222
4005,0.01800708264082019
6978,0.017994237983808146
36039,0.017985263944481068
14700,0.01797499963559794
11485,0.01796494683699801
32369,0.017964772334128586
41367,0.017961374283669496
23114,0.017923416814875588
15785,0.017914813155262617
23456,0.017910166452954387
7457,0.017903565019982103
7694,0.017901290509285704
25905,0.017885559616164864
9854,0.017881523814655194
15433,0.017879627369196918
5272,0.017872690261102893
32606,0.017872564711119476
6211,0.01785249740733584
1137,0.01784966719659021
40064,0.017843540058407575
43304,0.01784135946940077
19283,0.017839883782957734
10977,0.01782911010043615
3236,0.017828242534813434
12437,0.01780721004621791
15120,0.017803370802814092
9134,0.01779998990897448
32544,0.017794496872297408
6236,0.01778984945697432
32020,0.01778554708755226
1487,0.017773993448782825
2542,0.017729378055222848
1722,0.017728993373797384
43191,0.01772134845042943
13431,0.017709455608421104
16746,0.017708295672264923
11518,0.017703052496882216
9321,0.017693239207886347
29515,0.01769108142925199
32512,0.017680961600593875
43335,0.017679588188293995
38,0.01767166475559523
7224,0.01766521595873277
