gene	log2FC	pval	FDR
ENSG00000113742	0.11381780481135007	0.20086039812045195	0.5426687572394523
ENSG00000200985	0.01585428510550288	0.20093479157809016	0.5426779600549188
ENSG00000134690	-0.09088008680795245	0.2009366691906726	0.5426779600549188
ENSG00000261781	0.01637677023910733	0.20092766886681923	0.5426779600549188
ENSG00000267762	0.016373290309900035	0.2009636552358961	0.5426832309406586
ENSG00000251792	0.021158807845640337	0.20096192237212304	0.5426832309406586
ENSG00000278922	-0.06770659669119827	0.20097972975772507	0.5426928365499608
ENSG00000251825	0.01614412807545315	0.20101673043374493	0.5427473796447164
ENSG00000184345	0.016367622182355795	0.20103239030080738	0.5427473796447164
ENSG00000266204	0.01614942503912631	0.20103748517390155	0.5427473796447164
ENSG00000267200	0.01896415519753883	0.20108450499190034	0.5428067190040371
ENSG00000268873	0.0162760409488312	0.20107452833044034	0.5428067190040371
ENSG00000201654	-0.07731845830069606	0.20109862089799851	0.5428110265865226
ENSG00000237119	0.016358067119791597	0.20114347626008863	0.5428685614210874
ENSG00000236834	0.0176295417251586	0.2011449791412374	0.5428685614210874
ENSG00000200259	0.02010442499794096	0.20119215512553357	0.5429282886510337
ENSG00000250686	0.018272528463869092	0.20118148255664353	0.5429282886510337
ENSG00000198538	0.04213037708891121	0.20125287538228812	0.5429608138467505
ENSG00000230300	-0.18777123403337714	0.2012543023530684	0.5429608138467505
ENSG00000188994	0.16993657916284022	0.20123429496495382	0.5429608138467505
ENSG00000130935	0.08869882748242253	0.20123527395581298	0.5429608138467505
ENSG00000164896	0.1093169058801795	0.2012971544461062	0.5430426315108541
ENSG00000259776	-0.15317628039107312	0.20134437056514937	0.5431362111655084
ENSG00000260541	-0.12442848573840526	0.20136936093527813	0.5431698278696562
ENSG00000177963	0.10646549941006178	0.2014273015125631	0.543190934694108
ENSG00000004455	0.09219205637287065	0.20139750671844997	0.543190934694108
ENSG00000229571	0.020400119828494573	0.20140865019948379	0.543190934694108
ENSG00000160856	0.14945135032351342	0.2014270069123487	0.543190934694108
ENSG00000108528	0.07545045439416809	0.20145608144468244	0.5432347562529051
ENSG00000284377	0.1046937056406898	0.20152976388623778	0.5432914330482377
ENSG00000232028	0.07721548797799344	0.20156661176164925	0.5432914330482377
ENSG00000151025	0.22932593441954552	0.2015704468061771	0.5432914330482377
ENSG00000274618	0.01959666875606511	0.20153853182277073	0.5432914330482377
ENSG00000173947	0.10566292094385643	0.20156814297359965	0.5432914330482377
ENSG00000065328	-0.14066749764703856	0.20149698667253213	0.5432914330482377
ENSG00000267765	-0.13903848917571326	0.20157734960244383	0.5432914330482377
ENSG00000199082	-0.12805208808575427	0.20154170719339065	0.5432914330482377
ENSG00000222449	0.01721795247185759	0.20159832241534992	0.5433141833976189
ENSG00000116171	0.18139069916649975	0.20162625654806704	0.5433556907410149
ENSG00000259521	-0.13650715986276735	0.20165579433925648	0.543359149695612
ENSG00000276956	0.07466536998981674	0.201656666575035	0.543359149695612
ENSG00000227210	0.17652358132406465	0.20166513845582038	0.543359149695612
ENSG00000269653	0.13406569557463627	0.20168844022060295	0.5433881634205966
ENSG00000251997	0.016676865939541208	0.20171977221206888	0.5434050406520595
ENSG00000187714	0.023403266887044166	0.20171810078207505	0.5434050406520595
ENSG00000135365	-0.24963239706719387	0.20174474150503754	0.543438537927984
ENSG00000225708	-0.17041287840070363	0.20176066129913142	0.5434476559781214
ENSG00000170927	0.15792926915096495	0.20184071450759958	0.5435845292297906
ENSG00000274105	-0.06871045098641149	0.20183867047838877	0.5435845292297906
ENSG00000251961	0.01640033660760526	0.20184909090232728	0.5435845292297906
ENSG00000252496	0.01783731594005744	0.201922683122864	0.543669805326896
ENSG00000242170	0.016477830197618948	0.20192806593421792	0.543669805326896
ENSG00000275496	-0.19822736727417178	0.20191547388049783	0.543669805326896
ENSG00000178999	-0.13474873348297156	0.2019309162767618	0.543669805326896
ENSG00000246451	-0.043739266492899276	0.20196168505872628	0.5437188807576427
ENSG00000282925	0.015763199643280906	0.2019756100599916	0.5437226062807163
ENSG00000222017	0.02003672301931339	0.20199108579968855	0.5437305057025641
ENSG00000147912	-0.06755900871316145	0.20202197540198905	0.5437798934347324
ENSG00000243049	0.1556109470827965	0.20204335248812474	0.5437864652148794
ENSG00000263317	-0.11875266661608663	0.2020495022061237	0.5437864652148794
ENSG00000257038	-0.0836068396645595	0.20207582999220652	0.5438235635823783
ENSG00000234279	0.015759604999001503	0.20209114179154894	0.5438310131197693
ENSG00000222268	0.01650669312097036	0.20210424735568133	0.5438325250810305
ENSG00000178243	0.022692124370459615	0.20221264993148197	0.5438888260657386
ENSG00000164645	0.016187776177748275	0.20217694975023362	0.5438888260657386
ENSG00000233730	0.20996322053327343	0.20213998804925076	0.5438888260657386
ENSG00000252341	0.017350275871335336	0.20220744126166362	0.5438888260657386
ENSG00000081248	0.01889354216328476	0.20221794194287526	0.5438888260657386
ENSG00000260367	0.1768795373191293	0.20222553053118916	0.5438888260657386
ENSG00000207277	0.01864809646640722	0.20221153846018897	0.5438888260657386
ENSG00000274303	0.017438443720184382	0.20221456934553894	0.5438888260657386
ENSG00000238741	0.1581714132005625	0.2023735697641908	0.5439280524220758
ENSG00000279437	0.015761210245648666	0.20239852949036777	0.5439280524220758
ENSG00000225028	0.13192725770790648	0.20230602606481946	0.5439280524220758
ENSG00000226797	0.10152448238634776	0.20234703735381826	0.5439280524220758
ENSG00000249425	0.016489546890537887	0.20228291370004678	0.5439280524220758
ENSG00000227938	0.022334102724575866	0.20234933753896844	0.5439280524220758
ENSG00000264406	0.016427501619675128	0.2024408500491896	0.5439280524220758
ENSG00000139372	0.0680549299325226	0.20235776337498276	0.5439280524220758
ENSG00000175065	0.016500938120703357	0.20241287567933042	0.5439280524220758
ENSG00000132294	0.09735075805977322	0.20240138743566827	0.5439280524220758
ENSG00000223111	0.016531558219402748	0.20230139429883373	0.5439280524220758
ENSG00000196159	0.28006279835335146	0.20233105604691717	0.5439280524220758
ENSG00000229325	0.16780827321509323	0.2024231514953331	0.5439280524220758
ENSG00000135220	0.019731065827337885	0.2023875790444976	0.5439280524220758
ENSG00000271917	-0.163939476229355	0.2023039716279841	0.5439280524220758
ENSG00000256923	-0.21753952037453173	0.20243159264911945	0.5439280524220758
ENSG00000207585	0.020287015814658332	0.20247335663736737	0.5439740904207321
ENSG00000241697	-0.22917030344188727	0.20248307856555817	0.5439740904207321
ENSG00000250036	-0.14755647649279335	0.20250019427400084	0.5439863636377289
ENSG00000250694	0.01881664052447732	0.2025299904673784	0.5439989924238393
ENSG00000109881	0.04794342397285112	0.2025263246296641	0.5439989924238393
ENSG00000264706	0.016344535639112173	0.20255155417587412	0.544023208480673
ENSG00000227963	-0.06531569561948736	0.2026240755615695	0.544066780731155
ENSG00000167925	-0.12890283527705648	0.20261690642658356	0.544066780731155
ENSG00000198799	0.07327738905256398	0.20264737494203952	0.544066780731155
ENSG00000113303	-0.1636641008431612	0.20263383145265312	0.544066780731155
ENSG00000273593	0.019880008968410245	0.2026556208517454	0.544066780731155
ENSG00000258847	0.12916979159378705	0.20264100347487002	0.544066780731155
ENSG00000099250	0.22172289876578866	0.20260184507541715	0.544066780731155
ENSG00000272457	-0.12166226204403821	0.20277624355201354	0.5442474205992018
ENSG00000116741	0.1891597541016643	0.20281243829462456	0.5442474205992018
ENSG00000259624	-0.1287444720489801	0.20279008006437396	0.5442474205992018
ENSG00000225102	0.016470700134907867	0.2027988049297792	0.5442474205992018
ENSG00000135898	-0.16884238133396667	0.20277104394742843	0.5442474205992018
ENSG00000259798	0.07034842251893647	0.20283558026458262	0.5442474205992018
ENSG00000108797	0.09594006206963623	0.20276509018534722	0.5442474205992018
ENSG00000279581	-0.15936643113285479	0.202835885642761	0.5442474205992018
ENSG00000233349	0.02401187264852414	0.2027800035857227	0.5442474205992018
ENSG00000235996	0.018528483071683782	0.20290604610077673	0.5443009298786768
ENSG00000235079	0.15496370299752116	0.20287980874557954	0.5443009298786768
ENSG00000230427	-0.14637758524707445	0.20289398369966508	0.5443009298786768
ENSG00000226567	0.02103978480104718	0.20289300965845275	0.5443009298786768
ENSG00000200620	0.01869363902847407	0.20291978113697373	0.5443040964668375
ENSG00000237031	0.018002109091515894	0.20295853049544169	0.5443406798410068
ENSG00000284626	-0.18903432714651314	0.20295231532107563	0.5443406798410068
ENSG00000185043	-0.1762967022269173	0.20302854801710496	0.5444947853075334
ENSG00000243115	0.020650248298481222	0.20305857168559324	0.5445385668554504
ENSG00000152127	0.1231740913420416	0.20306999305544743	0.5445385668554504
ENSG00000262038	-0.12491470025721679	0.2031230201449736	0.5446178087565615
ENSG00000228153	0.01984793368485524	0.2031372295099148	0.5446178087565615
ENSG00000257151	0.06850320044830727	0.20312961088295522	0.5446178087565615
ENSG00000238291	0.018217375145981707	0.20316303683651032	0.5446533182072042
ENSG00000278341	-0.11585506061204853	0.20321534578329295	0.5447086434387466
ENSG00000011454	-0.08372213799840944	0.20322136564690868	0.5447086434387466
ENSG00000154118	0.07458931240958444	0.20319853665371673	0.5447086434387466
ENSG00000273717	0.01915985118554908	0.20326870730146618	0.5447267529202221
ENSG00000180953	-0.04671881845908743	0.20328475751008684	0.5447267529202221
ENSG00000143570	-0.10449236335302015	0.20327057538780907	0.5447267529202221
ENSG00000177868	-0.08027974482203692	0.20328376307151952	0.5447267529202221
ENSG00000141582	0.07264810731370419	0.20329094365699907	0.5447267529202221
ENSG00000235450	0.09291038169274171	0.2033082756277086	0.5447395272133555
ENSG00000268262	-0.08714373263503739	0.20334927761958035	0.5448157169198434
ENSG00000241520	0.1578284048879347	0.20336248167450122	0.5448174252609528
ENSG00000224875	0.08398709188303977	0.20341367011049463	0.5449005298281793
ENSG00000165685	-0.17438253216094446	0.2034186385715392	0.5449005298281793
ENSG00000196756	-0.12429052292558285	0.2034606161657489	0.544911972687549
ENSG00000254860	-0.0523084571871113	0.20344409220683898	0.544911972687549
ENSG00000234506	0.065276325186501	0.2034532392785813	0.544911972687549
ENSG00000283418	0.1339239537164601	0.20347538053255523	0.5449178530476826
ENSG00000225899	0.08775007081613403	0.2036059113528978	0.5450029492467706
ENSG00000254219	-0.1345485752208596	0.20362029228230172	0.5450029492467706
ENSG00000175643	0.13026247982767836	0.20358286077123314	0.5450029492467706
ENSG00000267165	0.01852540035539388	0.20360591418875829	0.5450029492467706
ENSG00000096070	-0.09697689134808929	0.20355504165506805	0.5450029492467706
ENSG00000271901	0.022001578605959804	0.20358758444566208	0.5450029492467706
ENSG00000224531	0.03865126511450656	0.20360915447201566	0.5450029492467706
ENSG00000100078	-0.14403140966002154	0.20354638462143002	0.5450029492467706
ENSG00000147642	0.13796443762675503	0.20357547636491755	0.5450029492467706
ENSG00000200388	0.01942516835270372	0.20366364627878877	0.5450853376391683
ENSG00000232671	-0.09531193310191721	0.20368795827197728	0.5451167549926897
ENSG00000251767	0.01798205513556292	0.20371039023648826	0.5451422646455504
ENSG00000083635	-0.040581450653695006	0.20372263802992058	0.5451422646455504
ENSG00000284564	0.01928899487999386	0.20378749787000952	0.5452797572444771
ENSG00000265682	0.019232255420461364	0.20380712720017197	0.5452797572444771
ENSG00000101082	-0.13115346902741365	0.20381175103556107	0.5452797572444771
ENSG00000128989	-0.10091951783605246	0.20382744966479138	0.5452881081215001
ENSG00000058262	0.09494919700285642	0.20389824272562992	0.5452893169474491
ENSG00000259356	0.09023787480088258	0.20397882925276736	0.5452893169474491
ENSG00000176194	-0.09977971227759919	0.20394340093765975	0.5452893169474491
ENSG00000270111	-0.16961417763229458	0.20393022337002048	0.5452893169474491
ENSG00000070444	-0.09348248414034721	0.20389499737802064	0.5452893169474491
ENSG00000107014	-0.16614386850139096	0.20384071536772014	0.5452893169474491
ENSG00000253284	0.17498123798014042	0.2039400201922739	0.5452893169474491
ENSG00000278933	0.18014064679725034	0.2039615785558645	0.5452893169474491
ENSG00000133392	0.1161327989364942	0.20391156678792616	0.5452893169474491
ENSG00000011677	0.15983510632936138	0.20396087406942265	0.5452893169474491
ENSG00000244376	0.019912975293659874	0.20393448111145038	0.5452893169474491
ENSG00000207393	0.019888546165592963	0.20397145262604005	0.5452893169474491
ENSG00000264073	0.02128937684945445	0.2040155583557973	0.5453538770895612
ENSG00000162735	-0.07599464902181552	0.20406999718335928	0.5453985160821441
ENSG00000284471	0.21115668026316475	0.20406458054068044	0.5453985160821441
ENSG00000222472	0.018228773361262218	0.2040532546376393	0.5453985160821441
ENSG00000253087	0.01861528390443634	0.20410684812312416	0.5454633791763576
ENSG00000184698	-0.17593727218009314	0.2041844813732458	0.5456035864367995
ENSG00000255670	0.13738855607984451	0.20417346984250956	0.5456035864367995
ENSG00000259916	-0.1381262937220471	0.20432897184194346	0.5459223870220903
ENSG00000132196	-0.04030290039308171	0.20432799990767186	0.5459223870220903
ENSG00000250635	0.1645692900060361	0.20437208531595863	0.5460039289421609
ENSG00000260861	0.1446671592772817	0.2043878226141711	0.5460123266644518
ENSG00000100532	-0.07569418178937548	0.2044790229272806	0.5462186526595308
ENSG00000253576	0.08748302481559295	0.20449025374966776	0.5462186526595308
ENSG00000229214	0.03480972810947103	0.20452997399904915	0.5462910930710188
ENSG00000242086	-0.12616401353229856	0.2046094549920093	0.5463335196666605
ENSG00000263669	-0.1491559036259858	0.20459573977699416	0.5463335196666605
ENSG00000263644	0.019761780393544454	0.20458320944647826	0.5463335196666605
ENSG00000277521	0.018817667769589402	0.20460244789439025	0.5463335196666605
ENSG00000264400	0.09346743187310275	0.204634068178224	0.5463335196666605
ENSG00000281920	-0.15715251095905436	0.20460731444356894	0.5463335196666605
ENSG00000164070	-0.22226963620364004	0.2046279102994424	0.5463335196666605
ENSG00000169621	0.031369562257620665	0.20468130754361072	0.5463923458255798
ENSG00000114670	0.11073188995106387	0.2046718324135245	0.5463923458255798
ENSG00000175267	-0.10170383108743719	0.20472552581490722	0.5464767375757482
ENSG00000278020	0.1372884972752182	0.20476209604441656	0.5465407051656517
ENSG00000099365	-0.07129097147235441	0.2048445529408301	0.5465451061803601
ENSG00000281692	-0.1356101876107841	0.20485198882322342	0.5465451061803601
ENSG00000181778	0.1513420106148946	0.20482421193130923	0.5465451061803601
ENSG00000241769	-0.05619218734170861	0.20481023189886424	0.5465451061803601
ENSG00000148602	-0.1094821784304319	0.20484018910667448	0.5465451061803601
ENSG00000274417	0.018354123175478465	0.20480574003100044	0.5465451061803601
ENSG00000214021	0.09779712952954567	0.20482856811641798	0.5465451061803601
ENSG00000146263	-0.05529544707950951	0.20487617530175073	0.5465760002589012
ENSG00000260877	0.09583041924398192	0.20491671033385792	0.5466505031088118
ENSG00000228696	-0.055746195899733175	0.2049571715868516	0.5467247999844922
ENSG00000284994	-0.15665932198201804	0.20501716955883545	0.5468213013669602
ENSG00000250260	-0.1429838611541689	0.2050185734914067	0.5468213013669602
ENSG00000260388	0.17577081503323522	0.20508792652793462	0.5469726288520304
ENSG00000231236	-0.17183979835856883	0.20517121684441683	0.5470601541383575
ENSG00000149926	-0.08988539073474577	0.20516902256462066	0.5470601541383575
ENSG00000282860	-0.07856243352011238	0.20514083583363069	0.5470601541383575
ENSG00000129988	-0.38244068635384676	0.20516677140823184	0.5470601541383575
ENSG00000196636	0.06402523237966218	0.20522390136990917	0.5471215164881249
ENSG00000259580	-0.162241921362611	0.20523208909344653	0.5471215164881249
ENSG00000252002	0.016025672839926425	0.20520951101539023	0.5471215164881249
ENSG00000242020	-0.14145226010462147	0.20524758380545263	0.5471291807602926
ENSG00000263426	-0.10246328598134058	0.20533708156208247	0.5473341021287479
ENSG00000173171	-0.09333231648586793	0.20546660287300503	0.5476456761071642
ENSG00000272047	-0.08704636751930428	0.20555814247759566	0.5476876393262143
ENSG00000215784	-0.22656106962259748	0.2055116255105952	0.5476876393262143
ENSG00000183579	-0.07057319576028354	0.2055386524267306	0.5476876393262143
ENSG00000165898	-0.04376467657931715	0.20553241604991002	0.5476876393262143
ENSG00000158792	-0.08293563356134204	0.20554699117471492	0.5476876393262143
ENSG00000131495	-0.11262428020869164	0.20555775635102555	0.5476876393262143
ENSG00000228622	-0.17594685739894145	0.20559284350232837	0.5477127768245942
ENSG00000237377	-0.16882310242283716	0.20558272163559935	0.5477127768245942
ENSG00000130312	0.10049737385027147	0.20564862003221954	0.5478277063899771
ENSG00000188760	0.03506553580925709	0.2056631592488813	0.5478327764337213
ENSG00000177409	0.1739335234545698	0.20576314063297071	0.5478531559608566
ENSG00000130638	0.07375704870189015	0.20575736108085488	0.5478531559608566
ENSG00000239708	0.018675890907130843	0.2057845379961377	0.5478531559608566
ENSG00000236864	0.015469743800041902	0.20571309685831748	0.5478531559608566
ENSG00000225930	-0.16111812864185154	0.20573926347331917	0.5478531559608566
ENSG00000075223	0.5430699969204156	0.20572900926865742	0.5478531559608566
ENSG00000080031	0.12764225282669317	0.20569719481460902	0.5478531559608566
ENSG00000230732	-0.15056554082837081	0.2057788770755538	0.5478531559608566
ENSG00000196867	-0.05334302732555396	0.20573482746992017	0.5478531559608566
ENSG00000222835	0.016468543524022355	0.20581390809000563	0.5478977026428954
ENSG00000255920	-0.051197489021217235	0.20585121604369372	0.5479633739531125
ENSG00000254106	-0.1548071578934834	0.20589189329794993	0.5480043608528835
ENSG00000181192	-0.04265312595206394	0.20588377923675213	0.5480043608528835
ENSG00000168137	0.15971370048115707	0.20591937523198398	0.5480438620738285
ENSG00000269964	0.11978063914862802	0.2059331272427318	0.5480468192013158
ENSG00000211666	0.17955863404515027	0.20596563679966115	0.548083073567634
ENSG00000268361	-0.1481066488708001	0.20597203362097705	0.548083073567634
ENSG00000278090	-0.15516798963656658	0.20602446366200758	0.548188942068635
ENSG00000252202	-0.16856285980835933	0.20606004016313426	0.548249956506455
ENSG00000152944	0.0858500172219312	0.20609034014399974	0.5482742108119434
ENSG00000182986	-0.029825727038234495	0.2060944484742761	0.5482742108119434
ENSG00000132305	0.06586653756408811	0.20619017953371346	0.5483953531207733
ENSG00000264072	0.01881104760834118	0.2061905812760172	0.5483953531207733
ENSG00000232098	0.031607012275379764	0.20617675359652665	0.5483953531207733
ENSG00000227409	-0.14980647545785386	0.2061760087066127	0.5483953531207733
ENSG00000138698	0.05864165921617204	0.2062657467831094	0.5485616152485405
ENSG00000117226	-0.08509812494992097	0.20633279157525863	0.5486669524394435
ENSG00000183137	0.05488121422859238	0.2063407226346863	0.5486669524394435
ENSG00000236790	0.14543367086180475	0.20634332048264623	0.5486669524394435
ENSG00000213699	-0.08373273705394135	0.20647878368274197	0.5489934788768109
ENSG00000173465	-0.057656785486526196	0.20651868730878042	0.5490322349933882
ENSG00000124787	-0.026511558532414492	0.2065082184138581	0.5490322349933882
ENSG00000202538	0.15790340342357123	0.20654969529081058	0.5490473353361798
ENSG00000273906	-0.22583849439659265	0.20654839171176093	0.5490473353361798
ENSG00000101746	0.021439523417625228	0.20658556814321166	0.5490753621167817
ENSG00000232558	-0.12547181503023266	0.20657529533012167	0.5490753621167817
ENSG00000251247	-0.0439477157702044	0.2066371930624699	0.5491569215291414
ENSG00000088888	-0.12127941550827259	0.20664158731003143	0.5491569215291414
ENSG00000198879	-0.1673887129722027	0.2067041969237521	0.5492896388372217
ENSG00000243347	0.01632902498660868	0.20674004321848535	0.5493175567651795
ENSG00000168484	0.09583031080285451	0.20672896265033852	0.5493175567651795
ENSG00000124391	0.08303367633864203	0.2067593725490692	0.5493352492256952
ENSG00000188921	0.11780657631888625	0.20678777399158613	0.5493770415714944
ENSG00000227480	-0.11759950597130794	0.20682053552777876	0.5493980620617489
ENSG00000224746	0.20387578083938068	0.20682103035197336	0.5493980620617489
ENSG00000084072	-0.03960514149405947	0.20688641371199978	0.5495380753880499
ENSG00000236536	-0.1631253023256024	0.20690081030622012	0.5495426472355678
ENSG00000197563	0.07515578498046871	0.2069921284692855	0.5495831789935619
ENSG00000272273	0.17545095332681226	0.2069804458622478	0.5495831789935619
ENSG00000227313	0.21541486375198715	0.20699197401893446	0.5495831789935619
ENSG00000279394	-0.12687725226765145	0.20696468973727636	0.5495831789935619
ENSG00000071967	-0.19266429612330427	0.206955522555474	0.5495831789935619
ENSG00000204463	-0.07921794672109073	0.20695155465388756	0.5495831789935619
ENSG00000211450	0.13026589515578912	0.20701334557572248	0.5496058540989252
ENSG00000196792	0.0507176158031184	0.20703709556629918	0.5496352506445962
ENSG00000143393	-0.0574272541270302	0.20709711059656505	0.5497524780123525
ENSG00000141542	-0.07239761173372639	0.20710661338659334	0.5497524780123525
ENSG00000284421	0.015177273320326007	0.2071627133119408	0.5498677259482793
ENSG00000267007	0.023189547814557676	0.20720783038393817	0.5499538099966721
ENSG00000247950	-0.033704869877234644	0.20723412652732012	0.5499562683229458
ENSG00000268580	0.019567666588500038	0.20722460992001865	0.5499562683229458
ENSG00000271941	0.1861360207931727	0.2073061178645823	0.5501136454902048
ENSG00000249057	-0.16350099124398765	0.20731913642129557	0.5501145210566907
ENSG00000249833	-0.12848231126106316	0.207396550741202	0.5502862581018857
ENSG00000100024	0.15359698796574395	0.20742347303441414	0.5503240115909078
ENSG00000170044	-0.15000541831837988	0.20754850897340513	0.550486969113835
ENSG00000200183	0.018879479097479973	0.20752771115578542	0.550486969113835
ENSG00000188828	0.15108464695675616	0.2075555687447384	0.550486969113835
ENSG00000235731	0.12226123896684948	0.2075498695427539	0.550486969113835
ENSG00000266655	0.08253053395425552	0.20760313142832748	0.550486969113835
ENSG00000197183	0.0629179680238714	0.20759135003876283	0.550486969113835
ENSG00000259432	0.02179114179601163	0.20754053012913742	0.550486969113835
ENSG00000008710	0.1637246965575807	0.20761186557445083	0.550486969113835
ENSG00000204370	-0.1161556376945252	0.20760430764794544	0.550486969113835
ENSG00000106028	-0.11959172400277618	0.207568109324854	0.550486969113835
ENSG00000206611	0.017849474101694268	0.20762646592597434	0.5504920150575231
ENSG00000266916	0.055814052968528705	0.20768890815418534	0.5505902294866519
ENSG00000279738	-0.036939838055616514	0.20767683791871153	0.5505902294866519
ENSG00000174652	-0.08125876348622363	0.20771783032634564	0.5506332334942656
ENSG00000249868	-0.1286418834845766	0.20776493935085083	0.550690771263443
ENSG00000255248	0.14883804234008302	0.20775869731983132	0.550690771263443
ENSG00000164318	0.23715247939499307	0.20779902100224132	0.5507474358449793
ENSG00000092531	0.09992436656253156	0.2078248763061367	0.5507822918425671
ENSG00000237027	-0.1874033169295818	0.20784076434031737	0.5507907297050403
ENSG00000227885	0.07924341955889658	0.2078632225816335	0.5508165769223593
ENSG00000132432	0.15970983897215696	0.20794823600997428	0.5508315661882859
ENSG00000227258	0.1057484615571258	0.2079261128368928	0.5508315661882859
ENSG00000212319	0.01790084943077852	0.20792410187159888	0.5508315661882859
ENSG00000100413	-0.06401749719039529	0.20797052028453586	0.5508315661882859
ENSG00000163689	-0.034612486991018265	0.2079629652598212	0.5508315661882859
ENSG00000134365	0.14391915141411826	0.2078848333774467	0.5508315661882859
ENSG00000260280	-0.25789224099182717	0.2079002847019189	0.5508315661882859
ENSG00000283279	0.018052189661425105	0.20794594406150196	0.5508315661882859
ENSG00000141644	-0.07414752702763039	0.20800331584804171	0.5508511244634933
ENSG00000231769	-0.16763133008768422	0.2079963803320706	0.5508511244634933
ENSG00000154305	0.09805680308451414	0.20808256647305276	0.5510273436012217
ENSG00000200089	0.017558292260182823	0.20814633800367977	0.5511288923995076
ENSG00000143001	-0.16384399861644916	0.20813700490085996	0.5511288923995076
ENSG00000187486	-0.2403011792451758	0.20816149300313477	0.551135360558834
ENSG00000252335	0.07067756159884817	0.20818057279885727	0.5511522187160758
ENSG00000255837	-0.11274588877975966	0.2082071318419529	0.5511888747028069
ENSG00000163541	-0.06971286250268927	0.20823727162577554	0.5512350049661435
ENSG00000244623	-0.1686458192638941	0.2082624985560743	0.5512681253372367
ENSG00000267047	-0.28208441992748384	0.20827538719572178	0.5512685843632795
ENSG00000237337	0.02006639425366044	0.2083434430283543	0.5514150523468837
ENSG00000224387	0.01839198785453358	0.20839179867399718	0.5515093658595499
ENSG00000245711	-0.06426899141705111	0.20844574145854036	0.5516184533318084
ENSG00000258742	0.16272540150092063	0.20849355583335225	0.5517113106173698
ENSG00000102753	0.08651346621180656	0.208553857021743	0.551813813704407
ENSG00000225077	-0.13627597999117425	0.20855774769600766	0.551813813704407
ENSG00000228280	0.11978920283860256	0.208587260276583	0.5518582211076619
ENSG00000162365	0.18869943851312565	0.2086067935824224	0.5518762225876205
ENSG00000198482	-0.039246682570908575	0.20863771563673753	0.5519243493459488
ENSG00000204475	-0.1735228946552087	0.2086589111112106	0.5519467413805086
ENSG00000231691	-0.1276004660825542	0.20867196512161343	0.551947596110521
ENSG00000140395	0.10991003642956887	0.20871219474422212	0.5520203271800725
ENSG00000131669	-0.1585066484226152	0.20872866865411727	0.5520302220154489
ENSG00000279484	0.15770116950346547	0.2087605760339557	0.5520500818638344
ENSG00000267383	-0.06200073178470089	0.20876164438144543	0.5520500818638344
ENSG00000086598	0.1163943452150793	0.20881204142005683	0.5521431869391974
ENSG00000260564	0.11786538412796996	0.20882232352074775	0.5521431869391974
ENSG00000138796	-0.13480092104002095	0.2089183573758579	0.552329738644449
ENSG00000184434	-0.07301185573831903	0.20891654574530222	0.552329738644449
ENSG00000259224	0.13603908680017684	0.20899206969733156	0.5524909257151104
ENSG00000254409	0.168854723059077	0.209047108180284	0.552602730025987
ENSG00000264026	-0.15255174303496488	0.20906760848923192	0.5526232268046976
ENSG00000102452	-0.06454946503929171	0.20911135326025865	0.5526714655327063
ENSG00000131203	-0.18683804410446403	0.20910197348136297	0.5526714655327063
ENSG00000278935	-0.10114011943756296	0.20913032913626514	0.5526879256143112
ENSG00000234418	-0.20811112304992674	0.2091598301411774	0.5527321977185631
ENSG00000270816	-0.04413905040725985	0.2091852284788367	0.5527656232522682
ENSG00000284143	-0.1005538205639204	0.20925131574652286	0.5529065574226292
ENSG00000100216	-0.13005943581669666	0.20927342752526187	0.5529312846826576
ENSG00000201984	0.024118235584919545	0.2093450376249281	0.553065766582967
ENSG00000273118	-0.13314292449782195	0.20934983958927622	0.553065766582967
ENSG00000240772	0.01737717033338959	0.20937005487624757	0.5530854697270116
ENSG00000262558	0.15106221336460646	0.20939099129926567	0.5531070753536625
ENSG00000136279	0.1358138542062357	0.20948399034487836	0.5532593639249538
ENSG00000106351	-0.09805044190519618	0.2094682327547364	0.5532593639249538
ENSG00000166682	-0.0887560067658546	0.2094869269563382	0.5532593639249538
ENSG00000237328	-0.1533422118821588	0.20966247981477357	0.5536892740677047
ENSG00000230289	-0.14506868406293444	0.20967834174831262	0.5536974361370505
ENSG00000224481	-0.15483115504634282	0.20970639507775612	0.5537040656879486
ENSG00000101447	0.2381964231143634	0.2097054249709263	0.5537040656879486
ENSG00000211791	-0.13374417906925318	0.2097745066610214	0.5538501757681373
ENSG00000242265	-0.07091739319396884	0.2098266804494404	0.5539541913826262
ENSG00000250049	-0.15923078778069025	0.20987954690345068	0.5540600228946663
ENSG00000273919	-0.12414707373202782	0.20993757605698798	0.5540838440386021
ENSG00000167182	-0.08993422981214616	0.20991649496337242	0.5540838440386021
ENSG00000116898	-0.11143424691817838	0.20993969106267135	0.5540838440386021
ENSG00000169509	0.019492671244159848	0.20992180085786216	0.5540838440386021
ENSG00000212807	0.09479193628077942	0.20996351975936414	0.5541130021406886
ENSG00000254278	-0.09547420005792737	0.2100263678777157	0.5542451262607806
ENSG00000278704	0.14701812267774528	0.21006980800613823	0.554307912933169
ENSG00000259793	0.19986776021894048	0.21007573099769114	0.554307912933169
ENSG00000157833	0.05018293756313441	0.2101165753238016	0.5543819451779101
ENSG00000106991	0.24039729292882983	0.21016040081763512	0.5544638335939007
ENSG00000213240	-0.24299728076046845	0.21020236478300994	0.5545408010933063
